year_month,district,okrug,secondary_price_per_sqm,newbuild_price_per_sqm,rental_price_per_sqm_monthly,secondary_mom_change_pct,newbuild_mom_change_pct,n_listings_secondary,n_listings_newbuild,n_listings_rental,cbr_key_rate_pct,avg_mortgage_rate_pct
2022-07,Mitino,SZAO,273300,275200,1139,-4.02,-12.06,98,12,25,9.5,12.0
2022-08,Mitino,SZAO,290000,325000,1208,6.1,18.09,157,50,44,9.5,12.0
2022-09,Mitino,SZAO,277900,297300,1158,-4.18,-8.52,130,10,16,9.5,12.0
2022-10,Mitino,SZAO,282100,301200,1175,1.53,1.3,41,22,60,7.5,10.0
2022-11,Mitino,SZAO,287600,323500,1198,1.94,7.43,55,40,16,7.5,10.0
2022-12,Mitino,SZAO,280100,310700,1167,-2.59,-3.95,140,74,63,7.5,10.0
2023-01,Mitino,SZAO,293500,314300,1223,4.78,1.13,138,21,49,7.5,10.0
2023-02,Mitino,SZAO,290500,322600,1210,-1.03,2.67,180,28,80,7.5,10.0
2023-03,Mitino,SZAO,300600,327200,1252,3.47,1.43,111,79,29,7.5,10.0
2023-04,Mitino,SZAO,310000,351500,1292,3.14,7.43,121,30,26,7.5,10.0
2023-05,Mitino,SZAO,309300,339700,1289,-0.24,-3.38,87,35,31,7.5,10.0
2023-06,Mitino,SZAO,303000,335400,1263,-2.02,-1.26,67,70,65,7.5,10.0
2023-07,Mitino,SZAO,318400,342300,1327,5.09,2.08,129,68,111,13.0,15.5
2023-08,Mitino,SZAO,319500,366900,1331,0.32,7.18,56,57,60,13.0,15.5
2023-09,Mitino,SZAO,305400,328000,1273,-4.4,-10.62,157,52,75,13.0,15.5
2023-10,Mitino,SZAO,314900,351000,1312,3.11,7.02,20,20,25,13.0,15.5
2023-11,Mitino,SZAO,311400,347000,1297,-1.14,-1.15,155,71,91,13.0,15.5
2023-12,Mitino,SZAO,330900,368000,1379,6.28,6.06,153,66,37,13.0,15.5
2024-01,Mitino,SZAO,334300,380100,1393,1.01,3.3,70,48,108,16.0,18.5
2024-02,Mitino,SZAO,316100,361400,1317,-5.44,-4.91,159,79,102,16.0,18.5
2024-03,Mitino,SZAO,318000,343200,1325,0.61,-5.04,179,13,100,16.0,18.5
2024-04,Mitino,SZAO,333700,352000,1390,4.94,2.57,37,15,12,16.0,18.5
2024-05,Mitino,SZAO,326700,354400,1361,-2.11,0.68,100,47,35,16.0,18.5
2024-06,Mitino,SZAO,312400,330800,1302,-4.36,-6.67,160,40,88,16.0,18.5
2024-07,Mitino,SZAO,318600,345000,1327,1.96,4.3,39,72,36,16.0,18.5
2024-08,Mitino,SZAO,318800,371900,1328,0.08,7.8,129,13,86,16.0,18.5
2024-09,Mitino,SZAO,333000,361200,1387,4.45,-2.88,37,28,51,16.0,18.5
2024-10,Mitino,SZAO,318700,360500,1328,-4.28,-0.21,121,46,22,21.0,23.5
2024-11,Mitino,SZAO,319100,353200,1330,0.11,-2.01,21,55,106,21.0,23.5
2024-12,Mitino,SZAO,323600,339800,1348,1.41,-3.81,73,74,88,21.0,23.5
2025-01,Mitino,SZAO,313300,335600,1305,-3.19,-1.22,105,58,57,21.0,23.5
2025-02,Mitino,SZAO,320500,349500,1335,2.3,4.13,176,23,85,21.0,23.5
2025-03,Mitino,SZAO,313100,328800,1304,-2.32,-5.92,124,52,24,21.0,23.5
2025-04,Mitino,SZAO,306800,345000,1278,-2.0,4.93,43,7,22,21.0,23.5
2025-05,Mitino,SZAO,332500,362000,1385,8.37,4.93,163,20,113,21.0,23.5
2025-06,Mitino,SZAO,313100,345700,1305,-5.82,-4.5,157,78,96,21.0,23.5
2025-07,Mitino,SZAO,320100,348900,1334,2.22,0.93,98,57,106,17.0,19.5
2025-08,Mitino,SZAO,316900,358600,1321,-0.99,2.79,154,61,59,17.0,19.5
2025-09,Mitino,SZAO,322000,366100,1342,1.59,2.08,25,53,119,17.0,19.5
2025-10,Mitino,SZAO,318300,371900,1326,-1.12,1.59,179,25,23,17.0,19.5
2025-11,Mitino,SZAO,308000,338600,1283,-3.24,-8.96,105,17,106,17.0,19.5
2025-12,Mitino,SZAO,305200,337400,1272,-0.91,-0.34,102,64,31,17.0,19.5
2026-01,Mitino,SZAO,322300,368900,1343,5.59,9.34,90,26,70,17.0,19.5
2026-02,Mitino,SZAO,317300,344000,1322,-1.53,-6.75,125,15,11,17.0,19.5
2026-03,Mitino,SZAO,321000,355000,1337,1.14,3.2,109,43,93,17.0,19.5
2026-04,Mitino,SZAO,323100,357300,1346,0.66,0.64,126,69,26,17.0,19.5
2020-01,Pokrovskoye-Streshnevo,SZAO,233200,260200,971,,,164,5,97,6.0,8.5
2020-02,Pokrovskoye-Streshnevo,SZAO,233400,252900,973,0.11,-2.79,52,32,73,6.0,8.5
2020-03,Pokrovskoye-Streshnevo,SZAO,235500,253200,981,0.9,0.1,133,79,102,6.0,8.5
2020-04,Pokrovskoye-Streshnevo,SZAO,244100,268700,1017,3.63,6.12,95,23,101,4.25,6.75
2020-05,Pokrovskoye-Streshnevo,SZAO,243000,265500,1013,-0.43,-1.21,129,48,11,4.25,6.75
2020-06,Pokrovskoye-Streshnevo,SZAO,251400,278100,1047,3.43,4.76,188,55,89,4.25,6.75
2020-07,Pokrovskoye-Streshnevo,SZAO,236700,258200,986,-5.84,-7.16,67,29,67,4.25,6.75
2020-08,Pokrovskoye-Streshnevo,SZAO,247900,258400,1033,4.76,0.1,130,59,60,4.25,6.75
2020-09,Pokrovskoye-Streshnevo,SZAO,262300,292600,1093,5.77,13.23,44,24,82,4.25,6.75
2020-10,Pokrovskoye-Streshnevo,SZAO,260500,286900,1085,-0.67,-1.95,140,77,74,4.25,6.75
2020-11,Pokrovskoye-Streshnevo,SZAO,252900,270800,1054,-2.9,-5.64,73,47,11,4.25,6.75
2020-12,Pokrovskoye-Streshnevo,SZAO,266200,290200,1109,5.26,7.2,166,46,14,4.25,6.75
2021-01,Pokrovskoye-Streshnevo,SZAO,274800,302000,1145,3.22,4.04,169,54,40,4.25,6.75
2021-02,Pokrovskoye-Streshnevo,SZAO,281400,299900,1173,2.41,-0.7,133,71,77,4.25,6.75
2021-03,Pokrovskoye-Streshnevo,SZAO,277600,303800,1157,-1.35,1.32,183,36,13,4.25,6.75
2021-04,Pokrovskoye-Streshnevo,SZAO,298900,322500,1246,7.67,6.14,167,6,79,8.5,11.0
2021-05,Pokrovskoye-Streshnevo,SZAO,292400,311400,1218,-2.2,-3.43,106,12,88,8.5,11.0
2021-06,Pokrovskoye-Streshnevo,SZAO,295600,327900,1232,1.12,5.3,142,28,102,8.5,11.0
2021-07,Pokrovskoye-Streshnevo,SZAO,297800,331300,1241,0.75,1.05,177,7,76,8.5,11.0
2021-08,Pokrovskoye-Streshnevo,SZAO,293800,326000,1224,-1.36,-1.6,72,24,58,8.5,11.0
2021-09,Pokrovskoye-Streshnevo,SZAO,297500,318400,1240,1.27,-2.34,122,40,45,8.5,11.0
2021-10,Pokrovskoye-Streshnevo,SZAO,312900,350300,1304,5.18,10.01,37,6,107,8.5,11.0
2021-11,Pokrovskoye-Streshnevo,SZAO,317700,340500,1324,1.52,-2.8,106,52,11,8.5,11.0
2021-12,Pokrovskoye-Streshnevo,SZAO,309000,333700,1288,-2.72,-1.99,153,50,60,8.5,11.0
2022-01,Pokrovskoye-Streshnevo,SZAO,341300,370200,1422,10.46,10.95,173,43,66,20.0,22.5
2022-02,Pokrovskoye-Streshnevo,SZAO,314500,341500,1310,-7.86,-7.77,22,30,91,20.0,22.5
2022-03,Pokrovskoye-Streshnevo,SZAO,299600,335100,1248,-4.75,-1.87,53,25,99,20.0,22.5
2022-04,Pokrovskoye-Streshnevo,SZAO,313500,354600,1306,4.64,5.83,20,56,85,9.5,12.0
2022-05,Pokrovskoye-Streshnevo,SZAO,305900,330400,1274,-2.42,-6.82,55,48,100,9.5,12.0
2022-06,Pokrovskoye-Streshnevo,SZAO,316100,342500,1317,3.36,3.66,78,36,18,9.5,12.0
2022-07,Pokrovskoye-Streshnevo,SZAO,305600,338200,1273,-3.34,-1.25,43,47,51,9.5,12.0
2022-08,Pokrovskoye-Streshnevo,SZAO,324800,367500,1354,6.31,8.65,20,66,71,9.5,12.0
2022-09,Pokrovskoye-Streshnevo,SZAO,321500,340000,1339,-1.04,-7.46,32,23,87,9.5,12.0
2022-10,Pokrovskoye-Streshnevo,SZAO,323000,363800,1346,0.49,7.0,185,70,38,7.5,10.0
2022-11,Pokrovskoye-Streshnevo,SZAO,328900,353500,1370,1.8,-2.83,57,53,83,7.5,10.0
2022-12,Pokrovskoye-Streshnevo,SZAO,332300,363900,1385,1.06,2.92,118,8,26,7.5,10.0
2023-01,Pokrovskoye-Streshnevo,SZAO,342800,386800,1428,3.16,6.29,163,61,111,7.5,10.0
2023-02,Pokrovskoye-Streshnevo,SZAO,340000,374600,1417,-0.81,-3.15,157,39,91,7.5,10.0
2023-03,Pokrovskoye-Streshnevo,SZAO,346000,376200,1442,1.76,0.43,138,61,29,7.5,10.0
2023-04,Pokrovskoye-Streshnevo,SZAO,337100,377800,1405,-2.57,0.42,137,66,16,7.5,10.0
2023-05,Pokrovskoye-Streshnevo,SZAO,349100,401600,1455,3.56,6.3,132,70,11,7.5,10.0
2023-06,Pokrovskoye-Streshnevo,SZAO,356200,382400,1484,2.02,-4.79,102,10,69,7.5,10.0
2023-07,Pokrovskoye-Streshnevo,SZAO,364400,393900,1518,2.31,3.01,117,41,68,13.0,15.5
2023-08,Pokrovskoye-Streshnevo,SZAO,353600,396900,1473,-2.96,0.77,198,54,28,13.0,15.5
2023-09,Pokrovskoye-Streshnevo,SZAO,356000,405000,1483,0.67,2.05,113,33,47,13.0,15.5
2023-10,Pokrovskoye-Streshnevo,SZAO,351800,388600,1466,-1.17,-4.07,196,13,49,13.0,15.5
2023-11,Pokrovskoye-Streshnevo,SZAO,343600,391600,1432,-2.34,0.78,91,74,79,13.0,15.5
2023-12,Pokrovskoye-Streshnevo,SZAO,355900,392400,1483,3.57,0.22,139,44,81,13.0,15.5
2024-01,Pokrovskoye-Streshnevo,SZAO,359300,405900,1497,0.96,3.43,135,18,106,16.0,18.5
2024-02,Pokrovskoye-Streshnevo,SZAO,363700,396000,1515,1.23,-2.45,162,57,108,16.0,18.5
2024-03,Pokrovskoye-Streshnevo,SZAO,366000,401500,1525,0.63,1.4,133,72,11,16.0,18.5
2024-04,Pokrovskoye-Streshnevo,SZAO,372200,396800,1551,1.68,-1.16,166,43,50,16.0,18.5
2024-05,Pokrovskoye-Streshnevo,SZAO,371000,401300,1546,-0.32,1.13,196,73,17,16.0,18.5
2024-06,Pokrovskoye-Streshnevo,SZAO,353800,388000,1474,-4.62,-3.31,163,45,100,16.0,18.5
2024-07,Pokrovskoye-Streshnevo,SZAO,368600,410600,1536,4.18,5.81,84,68,69,16.0,18.5
2024-08,Pokrovskoye-Streshnevo,SZAO,358600,406700,1494,-2.72,-0.93,124,65,19,16.0,18.5
2024-09,Pokrovskoye-Streshnevo,SZAO,356300,396600,1484,-0.65,-2.5,57,21,66,16.0,18.5
2024-10,Pokrovskoye-Streshnevo,SZAO,367300,396500,1530,3.1,-0.02,125,71,54,21.0,23.5
2024-11,Pokrovskoye-Streshnevo,SZAO,353600,392600,1473,-3.74,-0.98,111,67,16,21.0,23.5
2024-12,Pokrovskoye-Streshnevo,SZAO,350300,385500,1460,-0.92,-1.82,141,56,41,21.0,23.5
2025-01,Pokrovskoye-Streshnevo,SZAO,348100,384400,1451,-0.62,-0.28,137,42,51,21.0,23.5
2025-02,Pokrovskoye-Streshnevo,SZAO,344900,378800,1437,-0.92,-1.47,183,77,117,21.0,23.5
2025-03,Pokrovskoye-Streshnevo,SZAO,342400,386300,1427,-0.73,1.99,157,25,68,21.0,23.5
2025-04,Pokrovskoye-Streshnevo,SZAO,345300,385000,1439,0.83,-0.34,165,79,16,21.0,23.5
2025-05,Pokrovskoye-Streshnevo,SZAO,346300,374500,1443,0.28,-2.71,110,40,102,21.0,23.5
2025-06,Pokrovskoye-Streshnevo,SZAO,376500,421500,1569,8.72,12.52,26,8,77,21.0,23.5
2025-07,Pokrovskoye-Streshnevo,SZAO,368000,405800,1534,-2.24,-3.71,197,12,76,17.0,19.5
2025-08,Pokrovskoye-Streshnevo,SZAO,362200,394300,1509,-1.58,-2.83,136,15,30,17.0,19.5
2025-09,Pokrovskoye-Streshnevo,SZAO,346000,387800,1442,-4.47,-1.65,112,6,19,17.0,19.5
2025-10,Pokrovskoye-Streshnevo,SZAO,369100,412500,1538,6.67,6.36,190,40,16,17.0,19.5
2025-11,Pokrovskoye-Streshnevo,SZAO,345700,375900,1441,-6.33,-8.88,100,69,91,17.0,19.5
2025-12,Pokrovskoye-Streshnevo,SZAO,358700,379900,1495,3.76,1.06,37,61,92,17.0,19.5
2026-01,Pokrovskoye-Streshnevo,SZAO,363200,393700,1513,1.25,3.64,146,32,86,17.0,19.5
2026-02,Pokrovskoye-Streshnevo,SZAO,372700,414600,1553,2.62,5.32,192,27,99,17.0,19.5
2026-03,Pokrovskoye-Streshnevo,SZAO,349600,380900,1457,-6.19,-8.14,152,56,116,17.0,19.5
2026-04,Pokrovskoye-Streshnevo,SZAO,356100,397700,1484,1.84,4.41,73,78,105,17.0,19.5
2020-01,Severnoye Tushino,SZAO,211300,232000,880,,,93,14,17,6.0,8.5
2020-02,Severnoye Tushino,SZAO,213400,242100,889,1.0,4.35,40,29,28,6.0,8.5
2020-03,Severnoye Tushino,SZAO,223400,250300,931,4.68,3.39,96,63,32,6.0,8.5
2020-04,Severnoye Tushino,SZAO,219600,231000,915,-1.68,-7.72,111,23,44,4.25,6.75
2020-05,Severnoye Tushino,SZAO,227800,251700,949,3.72,8.96,60,67,33,4.25,6.75
2020-06,Severnoye Tushino,SZAO,237200,256700,988,4.12,1.99,169,5,83,4.25,6.75
2020-07,Severnoye Tushino,SZAO,225300,242200,939,-5.01,-5.63,159,43,37,4.25,6.75
2020-08,Severnoye Tushino,SZAO,230400,236200,960,2.25,-2.5,89,32,85,4.25,6.75
2020-09,Severnoye Tushino,SZAO,237500,252400,990,3.09,6.85,97,20,25,4.25,6.75
2020-10,Severnoye Tushino,SZAO,244000,277200,1017,2.73,9.86,124,55,79,4.25,6.75
2020-11,Severnoye Tushino,SZAO,242000,267200,1008,-0.8,-3.62,43,50,61,4.25,6.75
2020-12,Severnoye Tushino,SZAO,251000,286200,1046,3.72,7.11,127,36,113,4.25,6.75
2021-01,Severnoye Tushino,SZAO,239800,268400,999,-4.46,-6.22,21,51,83,4.25,6.75
2021-02,Severnoye Tushino,SZAO,262100,295000,1092,9.3,9.89,100,20,119,4.25,6.75
2021-03,Severnoye Tushino,SZAO,253400,277600,1056,-3.34,-5.88,35,44,21,4.25,6.75
2021-04,Severnoye Tushino,SZAO,258200,296100,1076,1.91,6.66,197,69,28,8.5,11.0
2021-05,Severnoye Tushino,SZAO,270900,308800,1129,4.91,4.29,52,60,57,8.5,11.0
2021-06,Severnoye Tushino,SZAO,269500,290900,1123,-0.5,-5.81,183,5,114,8.5,11.0
2021-07,Severnoye Tushino,SZAO,271700,309900,1132,0.79,6.53,91,41,12,8.5,11.0
2021-08,Severnoye Tushino,SZAO,273200,296800,1138,0.55,-4.23,154,59,64,8.5,11.0
2021-09,Severnoye Tushino,SZAO,273900,296000,1141,0.28,-0.25,132,18,39,8.5,11.0
2021-10,Severnoye Tushino,SZAO,291100,331500,1213,6.27,12.0,30,48,87,8.5,11.0
2021-11,Severnoye Tushino,SZAO,297800,323400,1241,2.31,-2.46,191,8,71,8.5,11.0
2021-12,Severnoye Tushino,SZAO,284900,322900,1187,-4.33,-0.16,189,53,106,8.5,11.0
2022-01,Severnoye Tushino,SZAO,285400,316400,1189,0.18,-2.02,113,21,119,20.0,22.5
2022-02,Severnoye Tushino,SZAO,288500,321000,1202,1.07,1.45,133,46,95,20.0,22.5
2022-03,Severnoye Tushino,SZAO,288100,308500,1201,-0.12,-3.87,184,10,21,20.0,22.5
2022-04,Severnoye Tushino,SZAO,274500,306100,1144,-4.73,-0.79,22,75,10,9.5,12.0
2022-05,Severnoye Tushino,SZAO,285200,331600,1188,3.9,8.32,117,54,34,9.5,12.0
2022-06,Severnoye Tushino,SZAO,284000,319100,1183,-0.44,-3.77,169,26,97,9.5,12.0
2022-07,Severnoye Tushino,SZAO,290700,314300,1211,2.36,-1.49,95,31,47,9.5,12.0
2022-08,Severnoye Tushino,SZAO,297000,327000,1237,2.17,4.05,147,74,27,9.5,12.0
2022-09,Severnoye Tushino,SZAO,303200,341000,1263,2.09,4.28,132,7,107,9.5,12.0
2022-10,Severnoye Tushino,SZAO,304100,334900,1267,0.31,-1.81,129,45,35,7.5,10.0
2022-11,Severnoye Tushino,SZAO,291300,317100,1214,-4.21,-5.3,173,35,34,7.5,10.0
2022-12,Severnoye Tushino,SZAO,297900,335400,1241,2.28,5.77,114,7,19,7.5,10.0
2023-01,Severnoye Tushino,SZAO,298400,332800,1243,0.15,-0.77,163,75,82,7.5,10.0
2023-02,Severnoye Tushino,SZAO,297700,343800,1240,-0.23,3.3,153,68,116,7.5,10.0
2023-03,Severnoye Tushino,SZAO,314200,342800,1309,5.53,-0.3,130,11,14,7.5,10.0
2023-04,Severnoye Tushino,SZAO,307700,337500,1282,-2.06,-1.53,174,24,59,7.5,10.0
2023-05,Severnoye Tushino,SZAO,309900,349100,1291,0.72,3.43,89,42,85,7.5,10.0
2023-06,Severnoye Tushino,SZAO,313600,350500,1306,1.17,0.41,142,23,40,7.5,10.0
2023-07,Severnoye Tushino,SZAO,322900,363400,1345,2.97,3.66,57,19,67,13.0,15.5
2023-08,Severnoye Tushino,SZAO,328700,354300,1369,1.8,-2.49,140,64,106,13.0,15.5
2023-09,Severnoye Tushino,SZAO,326200,354500,1359,-0.75,0.05,183,39,86,13.0,15.5
2023-10,Severnoye Tushino,SZAO,315100,344600,1313,-3.39,-2.81,152,6,115,13.0,15.5
2023-11,Severnoye Tushino,SZAO,321400,364900,1339,2.0,5.89,166,26,76,13.0,15.5
2023-12,Severnoye Tushino,SZAO,338200,373700,1409,5.22,2.43,43,56,30,13.0,15.5
2024-01,Severnoye Tushino,SZAO,332000,373700,1383,-1.83,-0.01,78,6,17,16.0,18.5
2024-02,Severnoye Tushino,SZAO,316600,357900,1319,-4.64,-4.23,90,14,12,16.0,18.5
2024-03,Severnoye Tushino,SZAO,333400,359800,1389,5.3,0.55,129,78,73,16.0,18.5
2024-04,Severnoye Tushino,SZAO,325700,365700,1357,-2.3,1.64,55,76,63,16.0,18.5
2024-05,Severnoye Tushino,SZAO,328400,361700,1368,0.81,-1.09,139,7,75,16.0,18.5
2024-06,Severnoye Tushino,SZAO,336600,363200,1403,2.52,0.4,182,50,16,16.0,18.5
2024-07,Severnoye Tushino,SZAO,326700,366200,1361,-2.95,0.83,101,40,90,16.0,18.5
2024-08,Severnoye Tushino,SZAO,316000,358300,1317,-3.26,-2.17,59,60,16,16.0,18.5
2024-09,Severnoye Tushino,SZAO,341000,374300,1421,7.91,4.49,164,48,87,16.0,18.5
2024-10,Severnoye Tushino,SZAO,314700,337300,1311,-7.71,-9.91,39,48,16,21.0,23.5
2024-11,Severnoye Tushino,SZAO,325900,351600,1358,3.56,4.25,92,59,20,21.0,23.5
2024-12,Severnoye Tushino,SZAO,305000,353700,1271,-6.41,0.6,110,62,112,21.0,23.5
2025-01,Severnoye Tushino,SZAO,341400,356800,1423,11.92,0.87,56,9,112,21.0,23.5
2025-02,Severnoye Tushino,SZAO,321200,351800,1338,-5.91,-1.38,89,53,51,21.0,23.5
2025-03,Severnoye Tushino,SZAO,312200,345300,1301,-2.82,-1.85,44,75,32,21.0,23.5
2025-04,Severnoye Tushino,SZAO,327200,354400,1363,4.8,2.62,128,58,68,21.0,23.5
2025-05,Severnoye Tushino,SZAO,330800,362900,1378,1.12,2.41,39,7,16,21.0,23.5
2025-06,Severnoye Tushino,SZAO,336700,355200,1403,1.79,-2.12,134,44,12,21.0,23.5
2025-07,Severnoye Tushino,SZAO,340500,394400,1419,1.11,11.04,152,78,54,17.0,19.5
2025-08,Severnoye Tushino,SZAO,344900,398100,1437,1.3,0.94,76,50,31,17.0,19.5
2025-09,Severnoye Tushino,SZAO,334000,365600,1392,-3.15,-8.17,75,31,63,17.0,19.5
2025-10,Severnoye Tushino,SZAO,320400,333100,1335,-4.1,-8.9,48,79,52,17.0,19.5
2025-11,Severnoye Tushino,SZAO,337400,354800,1406,5.33,6.52,143,5,58,17.0,19.5
2025-12,Severnoye Tushino,SZAO,322600,354000,1344,-4.4,-0.24,120,53,117,17.0,19.5
2026-01,Severnoye Tushino,SZAO,335500,369300,1398,3.99,4.33,194,5,38,17.0,19.5
2026-02,Severnoye Tushino,SZAO,331700,354000,1382,-1.12,-4.15,109,53,42,17.0,19.5
2026-03,Severnoye Tushino,SZAO,319000,357500,1329,-3.82,1.01,40,33,56,17.0,19.5
2026-04,Severnoye Tushino,SZAO,331400,349700,1381,3.89,-2.2,194,12,109,17.0,19.5
2020-01,Strogino,SZAO,264800,286400,1103,,,122,62,60,6.0,8.5
2020-02,Strogino,SZAO,268300,297200,1118,1.31,3.75,96,53,83,6.0,8.5
2020-03,Strogino,SZAO,286700,296100,1195,6.87,-0.37,33,56,101,6.0,8.5
2020-04,Strogino,SZAO,283900,314900,1183,-0.97,6.35,197,43,61,4.25,6.75
2020-05,Strogino,SZAO,278800,310500,1162,-1.81,-1.39,161,75,72,4.25,6.75
2020-06,Strogino,SZAO,289900,318500,1208,3.98,2.59,23,37,119,4.25,6.75
2020-07,Strogino,SZAO,284900,307200,1187,-1.72,-3.56,162,36,74,4.25,6.75
2020-08,Strogino,SZAO,302700,335500,1261,6.27,9.21,71,37,114,4.25,6.75
2020-09,Strogino,SZAO,287400,319500,1198,-5.05,-4.79,118,54,79,4.25,6.75
2020-10,Strogino,SZAO,298100,327900,1242,3.73,2.66,164,62,68,4.25,6.75
2020-11,Strogino,SZAO,310400,337800,1294,4.13,3.0,141,27,17,4.25,6.75
2020-12,Strogino,SZAO,311000,335300,1296,0.19,-0.75,197,32,76,4.25,6.75
2021-01,Strogino,SZAO,316100,364300,1317,1.61,8.67,57,72,73,4.25,6.75
2021-02,Strogino,SZAO,311900,351400,1300,-1.31,-3.55,92,47,49,4.25,6.75
2021-03,Strogino,SZAO,331300,373400,1380,6.2,6.26,79,38,48,4.25,6.75
2021-04,Strogino,SZAO,327300,361000,1364,-1.21,-3.32,85,56,58,8.5,11.0
2021-05,Strogino,SZAO,335100,371500,1396,2.38,2.92,159,64,46,8.5,11.0
2021-06,Strogino,SZAO,334100,361800,1392,-0.29,-2.61,71,52,70,8.5,11.0
2021-07,Strogino,SZAO,333700,356100,1391,-0.11,-1.57,191,52,19,8.5,11.0
2021-08,Strogino,SZAO,349400,367000,1456,4.69,3.05,143,77,76,8.5,11.0
2021-09,Strogino,SZAO,345100,384100,1438,-1.22,4.65,188,29,110,8.5,11.0
2021-10,Strogino,SZAO,351300,397800,1464,1.78,3.56,81,53,41,8.5,11.0
2021-11,Strogino,SZAO,341100,361200,1421,-2.89,-9.18,71,71,61,8.5,11.0
2021-12,Strogino,SZAO,357300,403900,1489,4.74,11.82,36,40,100,8.5,11.0
2022-01,Strogino,SZAO,382900,440500,1595,7.17,9.05,99,26,96,20.0,22.5
2022-02,Strogino,SZAO,364400,413200,1518,-4.83,-6.2,55,54,73,20.0,22.5
2022-03,Strogino,SZAO,343900,364600,1433,-5.61,-11.75,84,53,108,20.0,22.5
2022-04,Strogino,SZAO,351200,389800,1463,2.11,6.89,88,74,114,9.5,12.0
2022-05,Strogino,SZAO,352400,399200,1468,0.35,2.4,114,48,97,9.5,12.0
2022-06,Strogino,SZAO,363300,410900,1514,3.1,2.93,57,37,107,9.5,12.0
2022-07,Strogino,SZAO,371500,415200,1548,2.24,1.06,80,51,119,9.5,12.0
2022-08,Strogino,SZAO,371800,411100,1549,0.09,-1.0,28,65,71,9.5,12.0
2022-09,Strogino,SZAO,378500,401900,1577,1.81,-2.24,163,23,33,9.5,12.0
2022-10,Strogino,SZAO,356900,403200,1487,-5.7,0.34,156,77,21,7.5,10.0
2022-11,Strogino,SZAO,356700,388000,1486,-0.07,-3.78,49,42,77,7.5,10.0
2022-12,Strogino,SZAO,371500,417200,1548,4.15,7.54,195,55,43,7.5,10.0
2023-01,Strogino,SZAO,380500,399100,1585,2.42,-4.34,157,74,111,7.5,10.0
2023-02,Strogino,SZAO,377400,428600,1573,-0.81,7.38,103,6,63,7.5,10.0
2023-03,Strogino,SZAO,379600,410000,1582,0.59,-4.34,142,67,94,7.5,10.0
2023-04,Strogino,SZAO,392600,434800,1636,3.41,6.05,30,34,78,7.5,10.0
2023-05,Strogino,SZAO,410800,447500,1712,4.65,2.91,190,73,115,7.5,10.0
2023-06,Strogino,SZAO,398500,435300,1660,-3.01,-2.72,27,69,99,7.5,10.0
2023-07,Strogino,SZAO,379900,415600,1583,-4.66,-4.53,33,75,106,13.0,15.5
2023-08,Strogino,SZAO,409800,447900,1708,7.88,7.77,104,18,87,13.0,15.5
2023-09,Strogino,SZAO,404500,453500,1686,-1.29,1.26,159,36,116,13.0,15.5
2023-10,Strogino,SZAO,391700,430600,1632,-3.16,-5.04,28,61,96,13.0,15.5
2023-11,Strogino,SZAO,413000,472500,1721,5.42,9.73,155,24,70,13.0,15.5
2023-12,Strogino,SZAO,416000,474000,1733,0.73,0.31,177,69,43,13.0,15.5
2024-01,Strogino,SZAO,412400,442500,1718,-0.87,-6.65,129,44,70,16.0,18.5
2024-02,Strogino,SZAO,413600,457200,1723,0.29,3.32,35,52,53,16.0,18.5
2024-03,Strogino,SZAO,424000,454300,1767,2.53,-0.64,132,56,59,16.0,18.5
2024-04,Strogino,SZAO,416100,457800,1734,-1.88,0.79,137,47,96,16.0,18.5
2024-05,Strogino,SZAO,415000,453300,1729,-0.27,-0.98,133,43,74,16.0,18.5
2024-06,Strogino,SZAO,407700,455200,1699,-1.76,0.4,103,24,97,16.0,18.5
2024-07,Strogino,SZAO,439600,471900,1832,7.83,3.67,114,18,20,16.0,18.5
2024-08,Strogino,SZAO,420100,459600,1750,-4.44,-2.59,131,73,55,16.0,18.5
2024-09,Strogino,SZAO,422200,463000,1759,0.51,0.73,65,25,87,16.0,18.5
2024-10,Strogino,SZAO,394200,419300,1642,-6.64,-9.44,161,71,59,21.0,23.5
2024-11,Strogino,SZAO,394700,448000,1645,0.14,6.86,31,75,80,21.0,23.5
2024-12,Strogino,SZAO,405300,459400,1689,2.68,2.52,31,35,38,21.0,23.5
2025-01,Strogino,SZAO,396900,441500,1654,-2.08,-3.89,128,5,113,21.0,23.5
2025-02,Strogino,SZAO,397400,441100,1656,0.14,-0.1,196,11,78,21.0,23.5
2025-03,Strogino,SZAO,390800,422300,1628,-1.67,-4.25,21,75,104,21.0,23.5
2025-04,Strogino,SZAO,407500,438600,1698,4.28,3.86,104,27,17,21.0,23.5
2025-05,Strogino,SZAO,408400,448700,1701,0.21,2.3,94,68,110,21.0,23.5
2025-06,Strogino,SZAO,424100,458600,1767,3.85,2.2,37,16,118,21.0,23.5
2025-07,Strogino,SZAO,402800,454700,1679,-5.01,-0.85,110,78,50,17.0,19.5
2025-08,Strogino,SZAO,420200,456600,1751,4.32,0.43,112,75,40,17.0,19.5
2025-09,Strogino,SZAO,416500,457100,1736,-0.88,0.09,134,16,39,17.0,19.5
2025-10,Strogino,SZAO,411700,451700,1715,-1.17,-1.17,74,29,91,17.0,19.5
2025-11,Strogino,SZAO,413300,464500,1722,0.39,2.84,120,27,70,17.0,19.5
2025-12,Strogino,SZAO,416700,458500,1736,0.83,-1.31,29,48,77,17.0,19.5
