id,date_posted,complex_id,complex_name,developer,complex_class,district,okrug,lat,lon,total_area,rooms,floor,total_floors,completion_year,ready_status,metro_station,metro_line,metro_distance_min,to_center_km,price_rub,price_per_sqm,deal_type,subsidized_mortgage,mortgage_rate_at_listing
N007322,2021-06-15,NB0163,Preobrazhenie Residence,PIK,comfort,Orekhovo-Borisovo Severnoye,YuAO,55.63119,37.71942,49.5,2,9,25,2027,under_construction,Kutuzovskaya,Filyovskaya,203,14.98,7258000,146600,trade-in,True,11.0
N007323,2023-04-07,NB0005,Green Park Residence,GK A101,economy,Zelenograd,ZelAO,56.00614,37.18327,85.8,3,6,22,2027,under_construction,Perovo,Kalininskaya,570,39.13,10365000,120800,DDU,True,10.0
N007324,2022-05-16,NB0215,Level Residence,PIK,comfort,Pervomayskoye,TAO,55.4768,37.08127,22.7,0,16,35,2026,under_construction,Belorusskaya,Koltsevaya,554,45.8,1739000,76600,installment,True,12.0
N007325,2026-03-20,NB0188,Silver Park Residence,INGRAD,comfort,Marushkinskoye,NAO,55.57018,37.24158,43.3,1,14,17,2028,under_construction,Sportivnaya,Sokolnicheskaya,323,31.35,5652000,130500,installment,False,19.5
N007326,2022-07-16,NB0164,Silver Park Residence,PIK,comfort,Zyuzino,YuZAO,55.6541,37.55618,65.7,3,14,30,2025,under_construction,Taganskaya,Koltsevaya,141,11.81,16474000,250700,FZ214,True,12.0
N007327,2025-03-16,NB0063,Headliner Residence,PIK,business,Novofyodorovskoye,TAO,55.33103,36.91638,41.6,0,6,17,2026,under_construction,Tulskaya,Serpukhovsko-Timiryazevskaya,739,64.61,4771000,114700,installment,False,23.5
N007328,2022-07-28,NB0097,Green Park Residence,GK Granel,comfort,Severnoye Izmaylovo,VAO,55.80327,37.80043,45.1,1,3,25,2028,under_construction,Pervomayskaya,Arbatsko-Pokrovskaya,14,12.5,10157000,225200,installment,True,12.0
N007329,2023-08-22,NB0179,Silver Park Residence,MR Group,business,Ivanovskoye,VAO,55.75431,37.81737,59.3,2,30,35,2024,under_construction,Perovo,Kalininskaya,29,12.3,20359000,343300,trade-in,True,15.5
N007330,2025-08-01,NB0074,Polar Residence,GK Granel,economy,Mitino,SZAO,55.83551,37.3539,44.5,1,2,25,2027,under_construction,Strogino,Arbatsko-Pokrovskaya,61,18.99,9230000,207400,DDU,False,19.5
N007331,2022-11-14,NB0117,Severny Residence,INGRAD,economy,Shchukino,SZAO,55.81572,37.44812,87.7,3,8,30,2026,under_construction,Arbatskaya (F),Filyovskaya,144,12.8,20453000,233200,DDU,True,10.0
N007332,2025-07-14,NB0136,Symbol Residence,Samolet,economy,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61731,37.7357,73.6,2,4,17,2028,under_construction,Rechnoy Vokzal,Zamoskvoretskaya,372,16.81,12214000,165900,trade-in,False,19.5
N007333,2023-02-06,NB0232,Symbol Residence,GK A101,business,Khovrino,SAO,55.87676,37.47175,103.4,4,11,17,2026,under_construction,Delovoy Tsentr,MCC,179,16.53,29921000,289400,DDU,True,10.0
N007334,2023-02-17,NB0080,Scandinavia Residence,FSK,economy,Rostokino,SVAO,55.82982,37.64905,67.5,3,19,22,2027,under_construction,Sviblovo,Kaluzhsko-Rizhskaya,32,8.62,13155000,194900,DDU,True,10.0
N007335,2026-04-19,NB0072,Alye Parusa Residence,FSK,economy,Meshchansky,CAO,55.77201,37.63866,40.0,1,23,30,2027,under_construction,Sukharevskaya,Kaluzhsko-Rizhskaya,8,2.3,21352000,533800,DDU,False,19.5
N007336,2025-04-13,NB0225,Metropolia Residence,Samolet,comfort,Vostochny,VAO,55.82293,37.85449,68.3,2,18,25,2028,under_construction,Park Pobedy,Arbatsko-Pokrovskaya,282,16.5,12528000,183400,FZ214,False,23.5
N007337,2021-03-25,NB0183,Symbol Residence,Samolet,economy,Marfino,SVAO,55.84195,37.60441,55.3,2,25,25,2027,under_construction,Novoslobodskaya,Koltsevaya,89,9.84,7936000,143500,FZ214,True,6.75
N007338,2021-06-19,NB0120,Level Residence,PIK,comfort,Dorogomilovo,ZAO,55.74612,37.55476,35.4,1,23,25,2025,under_construction,Kuznetsky Most,Tagansko-Krasnopresnenskaya,60,4.22,14006000,395600,FZ214,True,11.0
N007339,2023-06-26,NB0024,Silver Park Residence,Etalon,premium,Mikhaylovo-Yartsevskoye,TAO,55.40297,37.21435,44.6,1,5,22,2024,under_construction,Novokuznetskaya,Zamoskvoretskaya,555,46.64,7714000,173000,FZ214,True,10.0
N007340,2024-07-15,NB0209,Mitino O2 Residence,LSR,economy,Rogovskoye,TAO,55.291,37.04321,69.8,2,6,25,2025,under_construction,Sviblovo,Kaluzhsko-Rizhskaya,882,63.02,5468000,78300,DDU,False,18.5
N007341,2024-09-26,NB0082,Scandinavia Residence,DONSTROY,comfort,Novofyodorovskoye,TAO,55.33911,36.93315,69.1,2,12,25,2026,under_construction,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,621,63.23,5726000,82900,FZ214,False,18.5
N007342,2025-12-13,NB0174,Losiny Ostrov Residence,MR Group,comfort,Yakimanka,CAO,55.75289,37.58786,40.5,1,25,25,2025,completed,Novye Cheryomushki,Kaluzhsko-Rizhskaya,120,2.06,20940000,517000,FZ214,False,19.5
N007343,2023-03-17,NB0020,Headliner Residence,FSK,comfort,Zyablikovo,YuAO,55.61787,37.71588,25.8,0,18,30,2026,under_construction,Kakhovskaya,Bolshaya Koltsevaya,106,16.26,4886000,189400,DDU,True,10.0
N007344,2022-09-11,NB0017,Scandinavia Residence,Capital Group,economy,Sokolinaya Gora,VAO,55.78613,37.74039,49.5,1,10,22,2026,under_construction,Aleksandrovsky Sad,Filyovskaya,111,8.29,8548000,172700,trade-in,True,12.0
N007345,2022-01-31,NB0184,Odintsovo-1 Residence,GK A101,comfort,Gagarinsky,YuZAO,55.7074,37.55187,62.2,3,12,35,2025,under_construction,Kropotkinskaya,Sokolnicheskaya,63,6.74,19732000,317200,trade-in,True,22.5
N007346,2022-01-03,NB0130,Silver Park Residence,Capital Group,economy,Solntsevo,ZAO,55.64274,37.36607,67.9,2,17,30,2025,under_construction,Kurskaya,Koltsevaya,276,20.19,13654000,201100,installment,True,22.5
N007347,2021-12-30,NB0159,Silver Park Residence,FSK,economy,Kosino-Ukhtomsky,VAO,55.72121,37.84095,48.4,1,7,30,2026,under_construction,Aleksandrovsky Sad,Filyovskaya,182,14.25,7216000,149100,DDU,True,11.0
N007348,2024-05-21,NB0119,Alye Parusa Residence,MR Group,comfort,Pervomayskoye,TAO,55.44192,37.09152,43.2,1,1,25,2027,under_construction,Kropotkinskaya,Sokolnicheskaya,561,48.05,3495000,80900,DDU,True,18.5
N007349,2025-11-23,NB0208,Green Park Residence,INGRAD,economy,Pervomayskoye,TAO,55.45777,37.06757,62.2,2,5,30,2025,completed,Aleksandrovsky Sad,Filyovskaya,568,47.87,5148000,82800,installment,False,19.5
N007350,2021-02-05,NB0229,Severny Residence,Etalon,economy,Novogireyevo,VAO,55.74465,37.8309,49.0,1,12,22,2024,under_construction,Kantemirovskaya,Zamoskvoretskaya,195,13.19,6910000,141000,DDU,True,6.75
N007351,2022-06-07,NB0092,Mitino O2 Residence,FSK,comfort,Timiryazevsky,SAO,55.83294,37.55899,56.8,2,11,22,2027,under_construction,Dinamo,Zamoskvoretskaya,58,9.6,14433000,254100,DDU,True,12.0
N007352,2024-04-03,NB0109,Polar Residence,Capital Group,economy,Severnoye Butovo,YuZAO,55.58201,37.57772,59.7,2,18,30,2025,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,78,19.3,14047000,235300,DDU,True,18.5
N007353,2026-01-12,NB0208,Green Park Residence,INGRAD,economy,Pervomayskoye,TAO,55.45777,37.06757,27.4,0,12,30,2025,completed,Komsomolskaya,Koltsevaya,617,47.87,2003000,73100,DDU,False,19.5
N007354,2024-06-16,NB0031,Prokshino Residence,LSR,comfort,Kuntsevo,ZAO,55.69545,37.45174,58.2,2,2,22,2025,under_construction,Park Kultury,Koltsevaya,124,12.42,17165000,294900,DDU,True,18.5
N007355,2026-01-04,NB0233,Headliner Residence,GK A101,premium,Cheryomushki,YuZAO,55.66814,37.57402,32.6,1,1,30,2026,completed,Novye Cheryomushki,Kaluzhsko-Rizhskaya,18,9.98,21946000,673200,FZ214,False,19.5
N007356,2021-04-25,NB0018,Discovery Park Residence,GK Granel,business,Preobrazhenskoye,VAO,55.78871,37.70384,37.4,1,2,17,2024,under_construction,Belorusskaya,Koltsevaya,97,6.48,9622000,257300,DDU,True,11.0
N007357,2025-06-19,NB0057,Odintsovo-1 Residence,Etalon,comfort,Mosrentgen,NAO,55.60585,37.50219,48.0,1,8,25,2026,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,19,18.06,9721000,202500,FZ214,False,23.5
N007358,2021-11-27,NB0220,Silver Park Residence,MR Group,comfort,Timiryazevsky,SAO,55.79853,37.55329,94.9,4,7,17,2028,under_construction,Sapyornoye Pole,Bolshaya Koltsevaya,11,6.52,29754000,313500,DDU,True,11.0
N007359,2022-06-23,NB0008,ZILART Residence,MR Group,comfort,Yakimanka,CAO,55.74279,37.61107,82.7,3,5,17,2024,under_construction,Novokuznetskaya,Zamoskvoretskaya,16,1.38,45186000,546400,installment,True,12.0
N007360,2023-03-22,NB0052,Green Park Residence,MR Group,economy,Altufyevsky,SVAO,55.87836,37.57076,61.3,2,15,22,2024,under_construction,Proletarskaya,Tagansko-Krasnopresnenskaya,207,14.19,10388000,169500,DDU,True,10.0
N007361,2026-02-27,NB0190,Triumph Palace Residence,FSK,economy,Koptevo,SAO,55.84371,37.51231,80.4,3,7,25,2027,under_construction,Dinamo,Zamoskvoretskaya,85,12.07,16936000,210600,DDU,False,19.5
N007362,2024-05-30,NB0132,Symbol Residence,DONSTROY,comfort,Marushkinskoye,NAO,55.57454,37.25671,75.8,3,7,25,2026,under_construction,Park Pobedy,Arbatsko-Pokrovskaya,292,30.32,9099000,120000,FZ214,True,18.5
N007363,2023-11-12,NB0186,Silver Park Residence,DONSTROY,business,Yasenevo,YuZAO,55.59887,37.51502,63.5,2,11,17,2028,under_construction,Tulskaya,Serpukhovsko-Timiryazevskaya,169,18.47,22159000,349000,installment,True,15.5
N007364,2021-12-30,NB0003,Alye Parusa Residence,INGRAD,economy,Mosrentgen,NAO,55.62461,37.49874,73.7,2,6,17,2025,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,9,16.29,11705000,158800,DDU,True,11.0
N007365,2023-08-24,NB0106,Green Park Residence,PIK,comfort,Troparyovo-Nikulino,ZAO,55.65529,37.46387,56.5,1,11,25,2026,under_construction,Troparyovo,Sokolnicheskaya,15,14.73,24619000,435700,FZ214,True,15.5
N007366,2024-07-01,NB0046,Sheremetyevsky Residence,PIK,economy,Ryazanovskoye,NAO,55.46018,37.48158,25.0,0,11,22,2026,under_construction,Ulitsa Podbelskogo,Sokolnicheskaya,513,33.81,2853000,114100,trade-in,False,18.5
N007367,2022-03-03,NB0146,Sheremetyevsky Residence,DONSTROY,economy,Tverskoy,CAO,55.75693,37.61214,35.3,1,6,22,2025,under_construction,Aleksandrovsky Sad,Filyovskaya,9,0.64,18301000,518400,trade-in,True,22.5
N007368,2024-11-20,NB0191,Symbol Residence,GK A101,economy,Vostochny,VAO,55.82716,37.86336,59.3,3,6,30,2025,under_construction,Studencheskaya,Filyovskaya,272,17.21,9661000,162900,FZ214,False,23.5
N007369,2023-10-05,NB0248,Polar Residence,GK Granel,economy,Tverskoy,CAO,55.75713,37.62087,43.8,2,9,22,2026,under_construction,Arbatskaya (F),Filyovskaya,14,0.36,25689000,586500,DDU,True,15.5
N007370,2023-10-29,NB0242,Preobrazhenie Residence,Etalon,business,Kosino-Ukhtomsky,VAO,55.73726,37.84003,24.1,0,6,25,2025,under_construction,Tsvetnoy Bulvar,Serpukhovsko-Timiryazevskaya,175,13.85,6084000,252500,FZ214,True,15.5
N007371,2024-07-04,NB0248,Polar Residence,GK Granel,economy,Tverskoy,CAO,55.75713,37.62087,61.3,2,18,22,2026,under_construction,Teatralnaya,Zamoskvoretskaya,7,0.36,40130000,654600,FZ214,False,18.5
N007372,2026-02-17,NB0208,Green Park Residence,INGRAD,economy,Pervomayskoye,TAO,55.45777,37.06757,63.7,2,19,30,2025,completed,Kutuzovskaya,Filyovskaya,521,47.87,4723000,74200,trade-in,False,19.5
N007373,2021-09-11,NB0136,Symbol Residence,Samolet,economy,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61731,37.7357,57.2,2,4,17,2028,under_construction,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,108,16.81,7458000,130400,DDU,True,11.0
N007374,2022-07-20,NB0202,Buninskie Luga Residence,GK Granel,economy,Novogireyevo,VAO,55.75778,37.77898,40.6,1,23,25,2025,under_construction,Nagatinskaya,Serpukhovsko-Timiryazevskaya,146,9.91,7138000,175800,DDU,True,12.0
N007375,2023-01-14,NB0132,Symbol Residence,DONSTROY,comfort,Marushkinskoye,NAO,55.57454,37.25671,45.9,1,3,25,2026,under_construction,Nagornaya,Serpukhovsko-Timiryazevskaya,297,30.32,5822000,126800,DDU,True,10.0
N007376,2025-02-04,NB0182,Preobrazhenie Residence,MR Group,economy,Zapadnoye Degunino,SAO,55.84376,37.52338,67.9,2,2,22,2026,under_construction,Sviblovo,Kaluzhsko-Rizhskaya,105,11.7,12736000,187600,installment,False,23.5
N007377,2021-06-05,NB0008,ZILART Residence,MR Group,comfort,Yakimanka,CAO,55.74279,37.61107,27.3,0,2,17,2024,under_construction,Kropotkinskaya,Sokolnicheskaya,9,1.38,17471000,640000,DDU,True,11.0
N007378,2024-10-10,NB0004,Severny Residence,LSR,business,Sokolinaya Gora,VAO,55.79487,37.71711,40.3,0,4,17,2027,under_construction,Preobrazhenskaya Ploshchad,Sokolnicheskaya,6,7.55,17345000,430400,DDU,False,23.5
N007379,2021-11-20,NB0172,Polar Residence,Capital Group,comfort,Gagarinsky,YuZAO,55.69436,37.56545,37.7,1,17,17,2028,under_construction,Aleksandrovsky Sad,Filyovskaya,84,7.47,11623000,308300,DDU,True,11.0
N007380,2024-10-07,NB0028,Sheremetyevsky Residence,LSR,business,Strogino,SZAO,55.80037,37.43238,65.2,2,3,17,2026,under_construction,Belorusskaya,Koltsevaya,120,12.87,31994000,490700,DDU,False,23.5
N007381,2021-06-12,NB0013,Polar Residence,GK A101,comfort,Yaroslavsky,SVAO,55.88997,37.70237,42.9,1,24,25,2026,under_construction,Rizhskaya,Kaluzhsko-Rizhskaya,139,15.97,7712000,179800,DDU,True,11.0
N007382,2022-11-25,NB0185,Metropolia Residence,MR Group,economy,Lomonosovsky,YuZAO,55.69101,37.52172,41.7,1,19,25,2026,under_construction,Leninsky Prospekt,Kaluzhsko-Rizhskaya,49,9.35,11742000,281600,FZ214,True,10.0
N007383,2021-01-19,NB0204,Triumph Palace Residence,INGRAD,economy,Ivanovskoye,VAO,55.78335,37.81277,48.2,1,18,25,2026,under_construction,Chistye Prudy,Sokolnicheskaya,139,12.45,5845000,121300,FZ214,True,6.75
N007384,2021-04-27,NB0114,Discovery Park Residence,Samolet,comfort,Zamoskvorechye,CAO,55.74139,37.64018,41.5,1,11,22,2026,under_construction,Kuznetsky Most,Tagansko-Krasnopresnenskaya,31,1.85,17958000,432700,trade-in,True,11.0
N007385,2021-10-16,NB0040,Prokshino Residence,MR Group,business,Sviblovo,SVAO,55.86057,37.64301,72.9,3,20,22,2025,under_construction,Sviblovo,Kaluzhsko-Rizhskaya,17,11.94,22691000,311300,FZ214,True,11.0
N007386,2025-04-02,NB0009,Prokshino Residence,MR Group,comfort,Obruchevsky,YuZAO,55.64252,37.54475,63.7,2,6,17,2026,under_construction,Molodyozhnaya,Arbatsko-Pokrovskaya,167,13.27,17824000,279800,DDU,False,23.5
N007387,2021-11-26,NB0120,Level Residence,PIK,comfort,Dorogomilovo,ZAO,55.74612,37.55476,64.2,2,22,25,2025,under_construction,Ulitsa 1905 Goda,Tagansko-Krasnopresnenskaya,26,4.22,26151000,407300,DDU,True,11.0
N007388,2024-08-06,NB0012,Polar Residence,INGRAD,business,Vnukovskoye,NAO,55.65052,37.30897,37.2,0,10,30,2027,under_construction,Novye Cheryomushki,Kaluzhsko-Rizhskaya,188,22.67,8793000,236400,FZ214,False,18.5
N007389,2023-04-14,NB0090,Odintsovo-1 Residence,INGRAD,business,Pokrovskoye-Streshnevo,SZAO,55.82281,37.43596,81.0,2,14,22,2027,under_construction,Shchukinskaya,Tagansko-Krasnopresnenskaya,33,13.87,27677000,341700,FZ214,True,10.0
N007390,2022-11-01,NB0125,Severny Residence,PIK,comfort,Moskvorechye-Saburovo,YuAO,55.63279,37.66024,77.0,2,21,35,2026,under_construction,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,61,13.69,14261000,185200,installment,True,10.0
N007391,2022-05-12,NB0107,Silver Park Residence,LSR,economy,Ryazanovskoye,NAO,55.4638,37.52058,83.0,3,18,25,2024,under_construction,Kutuzovskaya,Filyovskaya,374,32.87,9327000,112400,DDU,True,12.0
N007392,2021-09-23,NB0034,Mitino O2 Residence,DONSTROY,business,Meshchansky,CAO,55.79233,37.59288,45.7,1,6,17,2025,under_construction,Teatralnaya,Zamoskvoretskaya,54,4.62,25093000,549100,FZ214,True,11.0
N007393,2023-05-16,NB0246,Odintsovo-1 Residence,Etalon,business,Filimonkovskoye,NAO,55.55806,37.38299,54.9,2,23,35,2025,under_construction,Ploshchad Revolyutsii,Arbatsko-Pokrovskaya,323,26.4,10877000,198100,DDU,True,10.0
N007394,2025-11-17,NB0231,Odintsovo-1 Residence,Capital Group,business,Izmaylovo,VAO,55.79632,37.77268,45.5,1,5,22,2024,completed,Shosse Entuziastov,Kalininskaya,56,10.61,14631000,321600,DDU,False,19.5
N007395,2021-03-14,NB0019,Metropolia Residence,Etalon,economy,Marfino,SVAO,55.84639,37.58511,35.2,1,29,30,2026,under_construction,Krasnopresnenskaya,Koltsevaya,114,10.52,5724000,162600,DDU,True,6.75
N007396,2024-03-13,NB0239,Alye Parusa Residence,Samolet,business,Voskresenskoye,NAO,55.55676,37.39409,33.0,1,22,30,2025,under_construction,Komsomolskaya,Koltsevaya,356,26.13,7149000,216600,FZ214,True,18.5
N007397,2024-03-31,NB0042,Scandinavia Residence,Etalon,comfort,Izmaylovo,VAO,55.78462,37.75751,23.8,0,9,25,2026,under_construction,Kurskaya,Koltsevaya,81,9.21,6164000,259000,trade-in,True,18.5
N007398,2023-11-27,NB0007,Headliner Residence,MR Group,premium,Beskudnikovsky,SAO,55.88193,37.58654,49.1,1,8,25,2025,under_construction,Sukharevskaya,Kaluzhsko-Rizhskaya,153,14.4,20096000,409300,installment,True,15.5
N007399,2022-10-28,NB0019,Metropolia Residence,Etalon,economy,Marfino,SVAO,55.84639,37.58511,29.4,0,4,30,2026,under_construction,Elektrozavodskaya,Arbatsko-Pokrovskaya,127,10.52,5081000,172800,DDU,True,10.0
N007400,2025-04-20,NB0086,Silver Park Residence,DONSTROY,business,Bogorodskoye,VAO,55.81759,37.71418,54.3,2,18,30,2027,under_construction,Tverskaya,Zamoskvoretskaya,113,9.18,17710000,326100,DDU,False,23.5
N007401,2024-03-01,NB0207,Symbol Residence,Capital Group,comfort,Ryazanovskoye,NAO,55.45873,37.5218,29.3,0,20,35,2024,completed,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,203,33.41,4140000,141300,DDU,True,18.5
N007402,2023-04-26,NB0185,Metropolia Residence,MR Group,economy,Lomonosovsky,YuZAO,55.69101,37.52172,53.3,1,8,25,2026,under_construction,Yugo-Zapadnaya,Sokolnicheskaya,53,9.35,15396000,288900,DDU,True,10.0
N007403,2022-04-27,NB0060,Mitino O2 Residence,MR Group,economy,Severnoye Izmaylovo,VAO,55.82483,37.8138,59.5,2,6,17,2026,under_construction,Prospekt Mira,Koltsevaya,148,14.42,10747000,180600,installment,True,12.0
N007404,2021-07-12,NB0057,Odintsovo-1 Residence,Etalon,comfort,Mosrentgen,NAO,55.60585,37.50219,52.7,2,19,25,2026,under_construction,Tyoply Stan,Kaluzhsko-Rizhskaya,19,18.06,8421000,159800,DDU,True,11.0
N007405,2024-03-02,NB0173,Triumph Palace Residence,Samolet,economy,Nagatinsky Zaton,YuAO,55.67124,37.70074,51.2,1,29,30,2025,under_construction,Nagornaya,Serpukhovsko-Timiryazevskaya,67,10.47,12023000,234800,trade-in,True,18.5
N007406,2023-06-29,NB0112,Severny Residence,MR Group,comfort,Meshchansky,CAO,55.77404,37.60989,59.5,2,16,22,2024,under_construction,Turgenevskaya,Kaluzhsko-Rizhskaya,25,2.34,26901000,452100,DDU,True,10.0
N007407,2025-05-27,NB0101,Odintsovo-1 Residence,GK A101,business,Beskudnikovsky,SAO,55.87848,37.53487,43.6,1,8,35,2024,completed,Timiryazevskaya,Serpukhovsko-Timiryazevskaya,90,14.86,12498000,286700,installment,False,23.5
N007408,2022-02-06,NB0078,Sheremetyevsky Residence,LSR,business,Levoberezhny,SAO,55.86285,37.47939,46.0,1,8,30,2027,under_construction,Ugreshskaya,MCC,267,14.99,12513000,272000,FZ214,True,22.5
N007409,2024-09-02,NB0088,Headliner Residence,GK Granel,economy,Mitino,SZAO,55.83138,37.35669,44.1,1,12,17,2027,under_construction,Kitay-Gorod,Kaluzhsko-Rizhskaya,231,18.62,9541000,216400,DDU,False,18.5
N007410,2025-12-18,NB0032,Alye Parusa Residence,Samolet,comfort,Presnensky,CAO,55.78072,37.57329,69.5,2,5,22,2028,under_construction,Mendeleevskaya,Serpukhovsko-Timiryazevskaya,19,4.21,43191000,621500,DDU,False,19.5
N007411,2022-05-21,NB0220,Silver Park Residence,MR Group,comfort,Timiryazevsky,SAO,55.79853,37.55329,22.0,0,12,17,2028,under_construction,Ulitsa 1905 Goda,Tagansko-Krasnopresnenskaya,49,6.52,5315000,241600,installment,True,12.0
N007412,2023-01-26,NB0004,Severny Residence,LSR,business,Sokolinaya Gora,VAO,55.79487,37.71711,59.4,2,13,17,2027,under_construction,Ulitsa Podbelskogo,Sokolnicheskaya,33,7.55,17856000,300600,DDU,True,10.0
N007413,2026-03-05,NB0164,Silver Park Residence,PIK,comfort,Zyuzino,YuZAO,55.6541,37.55618,22.0,0,1,30,2025,completed,Bagrationovskaya,Filyovskaya,128,11.81,5584000,253800,DDU,False,19.5
N007414,2026-03-20,NB0177,Prokshino Residence,GK A101,comfort,Krasnopakhorskoye,TAO,55.43499,37.31218,50.1,2,3,22,2026,completed,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,369,40.42,5411000,108000,trade-in,False,19.5
N007415,2021-11-06,NB0228,Prokshino Residence,INGRAD,business,Gagarinsky,YuZAO,55.69365,37.55461,22.0,0,13,25,2025,under_construction,Universitet,Sokolnicheskaya,17,7.88,11696000,531600,DDU,True,11.0
N007416,2026-03-21,NB0232,Symbol Residence,GK A101,business,Khovrino,SAO,55.87676,37.47175,42.6,1,4,17,2026,completed,Preobrazhenskaya Ploshchad,Sokolnicheskaya,218,16.53,12859000,301800,installment,False,19.5
N007417,2021-09-10,NB0206,Silver Park Residence,Capital Group,comfort,Shchapovskoye,TAO,55.36577,37.51306,41.1,1,8,35,2026,under_construction,Ploshchad Revolyutsii,Arbatsko-Pokrovskaya,529,43.69,2920000,71000,FZ214,True,11.0
N007418,2024-03-15,NB0162,Metropolia Residence,FSK,economy,Pervomayskoye,TAO,55.45111,37.03659,38.9,1,1,25,2025,under_construction,Rechnoy Vokzal,Zamoskvoretskaya,631,49.8,3115000,80100,DDU,True,18.5
N007419,2021-02-11,NB0103,Mitino O2 Residence,GK A101,economy,Meshchansky,CAO,55.75909,37.65415,40.9,0,6,25,2028,under_construction,Novokuznetskaya,Zamoskvoretskaya,33,2.17,11169000,273100,DDU,True,6.75
N007420,2025-09-28,NB0221,Preobrazhenie Residence,DONSTROY,comfort,Khoroshyovsky,SAO,55.77211,37.55729,53.7,2,20,22,2027,under_construction,Tretyakovskaya,Kalininskaya,67,4.46,15441000,287500,DDU,False,19.5
N007421,2021-01-12,NB0037,Triumph Palace Residence,Samolet,economy,Fili-Davydkovo,ZAO,55.7577,37.48713,30.6,1,13,25,2024,under_construction,Filyovsky Park,Filyovskaya,7,8.37,8150000,266400,DDU,True,6.75
N007422,2021-06-27,NB0141,Level Residence,Samolet,business,Konkovo,YuZAO,55.63533,37.51071,68.1,3,11,25,2024,under_construction,Profsoyuznaya,Kaluzhsko-Rizhskaya,72,14.88,22837000,335300,DDU,True,11.0
N007423,2022-01-29,NB0237,Symbol Residence,INGRAD,business,Sokolniki,VAO,55.7909,37.67321,50.2,1,18,25,2026,under_construction,Rizhskaya,Kaluzhsko-Rizhskaya,30,5.26,18559000,369700,DDU,True,22.5
N007424,2026-04-29,NB0136,Symbol Residence,Samolet,economy,Orekhovo-Borisovo Yuzhnoye,YuAO,55.61731,37.7357,22.0,0,9,17,2028,under_construction,Kurskaya,Koltsevaya,200,16.81,3941000,179100,installment,False,19.5
N007425,2023-11-24,NB0155,ZILART Residence,INGRAD,comfort,Ivanovskoye,VAO,55.77423,37.81425,58.9,2,11,22,2026,under_construction,Kropotkinskaya,Sokolnicheskaya,164,12.31,12224000,207500,installment,True,15.5
