id,date_posted,district,okrug,lat,lon,total_area,rooms,floor,total_floors,building_year,building_type,renovation,furnished,pets_allowed,deposit_months,metro_station,metro_line,metro_distance_min,to_center_km,monthly_rent_rub,rent_per_sqm
R018515,2025-09-14,Vostochny,VAO,55.79567,37.84413,36.0,1,5,17,2006,monolith,cosmetic,True,False,1,Pervomayskaya,Arbatsko-Pokrovskaya,59,14.72,22400,621
R018516,2023-09-08,Chertanovo Severnoye,YuAO,55.64632,37.61786,52.5,1,4,9,1960,khrushchev,cosmetic,False,True,2,Universitet,Sokolnicheskaya,79,11.96,26500,505
R018517,2022-12-21,Sosenskoye,NAO,55.5509,37.43003,50.0,1,8,12,1973,panel,cosmetic,True,False,1,Novogireyevo,Kalininskaya,394,25.55,26200,524
R018518,2024-09-05,Voykovsky,SAO,55.81981,37.47438,61.8,2,1,17,1992,panel,designer,True,False,1,Mendeleevskaya,Serpukhovsko-Timiryazevskaya,82,11.73,73400,1188
R018519,2025-09-03,Voykovsky,SAO,55.81697,37.49639,76.4,4,9,9,2006,monolith,euro,True,False,1,Voykovskaya,Zamoskvoretskaya,10,10.47,129800,1698
R018520,2022-05-29,Beskudnikovsky,SAO,55.87895,37.54471,46.4,1,5,12,1978,panel,designer,True,True,1,Fili,Filyovskaya,166,14.69,39200,845
R018521,2025-05-02,Pervomayskoye,TAO,55.46356,37.07088,52.3,1,1,9,1992,panel,cosmetic,True,False,1,Troparyovo,Sokolnicheskaya,398,47.28,16900,323
R018522,2024-02-20,Chertanovo Severnoye,YuAO,55.63657,37.60889,77.3,3,4,9,1987,panel,cosmetic,True,False,1,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,10,13.07,73500,950
R018523,2021-12-21,Begovoy,SAO,55.78068,37.55288,70.2,3,8,17,2024,monolith,euro,True,False,1,Voykovskaya,Zamoskvoretskaya,63,5.19,85400,1217
R018524,2021-07-29,Zelenograd,ZelAO,55.99,37.19137,70.7,3,20,22,1977,panel,cosmetic,True,False,1,Voykovskaya,Zamoskvoretskaya,323,37.51,27200,385
R018525,2021-06-02,Konkovo,YuZAO,55.65118,37.51875,57.6,2,8,9,2009,brick,designer,True,False,2,Universitet,Sokolnicheskaya,73,13.09,63000,1093
R018526,2025-11-14,Shcherbinka,NAO,55.49274,37.56365,83.4,4,3,5,2024,monolith,cosmetic,True,False,2,Nagornaya,Serpukhovsko-Timiryazevskaya,231,29.26,52400,628
R018527,2021-11-30,Khamovniki,CAO,55.74153,37.54648,70.7,3,2,9,1988,panel,designer,True,False,1,Tverskaya,Zamoskvoretskaya,51,4.85,182000,2574
R018528,2023-12-06,Zelenograd,ZelAO,55.9825,37.2052,57.9,2,4,9,1968,khrushchev,cosmetic,True,False,1,Sapyornoye Pole,Bolshaya Koltsevaya,377,36.31,27700,479
R018529,2021-06-16,Altufyevsky,SVAO,55.8605,37.55821,57.8,2,5,9,1962,khrushchev,designer,True,False,2,Komsomolskaya,Koltsevaya,159,12.48,44700,773
R018530,2025-08-02,Altufyevsky,SVAO,55.86816,37.56075,36.1,1,3,5,2017,monolith,euro,True,False,1,Chekhovskaya,Serpukhovsko-Timiryazevskaya,167,13.25,34300,951
R018531,2022-12-23,Tagansky,CAO,55.74395,37.64318,64.2,2,3,22,2007,modern_panel,cosmetic,False,False,1,Proletarskaya,Tagansko-Krasnopresnenskaya,11,1.78,116900,1821
R018532,2025-12-08,Ochakovo-Matveyevskoye,ZAO,55.68947,37.48324,70.3,3,4,5,1990,panel,cosmetic,False,False,0,Slavyansky Bulvar,Arbatsko-Pokrovskaya,54,11.2,59700,850
R018533,2023-09-09,Chertanovo Tsentralnoye,YuAO,55.64758,37.60081,60.7,2,2,9,1970,panel,cosmetic,False,False,1,Kakhovskaya,Bolshaya Koltsevaya,31,11.89,34400,567
R018534,2026-04-25,Yuzhnoye Medvedkovo,SVAO,55.87846,37.67608,60.3,2,12,12,1986,panel,cosmetic,True,False,1,Ugreshskaya,MCC,239,14.27,39500,654
R018535,2024-10-01,Presnensky,CAO,55.74037,37.57483,54.5,2,14,22,1958,khrushchev,cosmetic,False,False,1,Novoslobodskaya,Koltsevaya,28,3.25,88000,1615
R018536,2023-07-01,Voykovsky,SAO,55.80967,37.5303,70.1,3,3,12,1937,stalin,no_renovation,False,False,1,Shchukinskaya,Tagansko-Krasnopresnenskaya,35,8.4,54800,781
R018537,2024-08-20,Moskovsky,NAO,55.58771,37.33702,44.7,1,10,12,2016,monolith,cosmetic,True,False,1,Smolenskaya (AP),Arbatsko-Pokrovskaya,264,25.66,31400,703
R018538,2021-12-17,Metrogorodok,VAO,55.82268,37.7243,63.6,2,4,5,1964,khrushchev,euro,False,True,1,Pervomayskaya,Arbatsko-Pokrovskaya,58,10.02,37100,584
R018539,2025-04-29,Troparyovo-Nikulino,ZAO,55.65924,37.49947,43.7,1,3,17,2010,brick,cosmetic,False,False,1,Troparyovo,Sokolnicheskaya,13,12.98,63900,1463
R018540,2024-07-08,Yuzhnoye Medvedkovo,SVAO,55.88155,37.63303,54.1,2,9,9,2012,monolith,cosmetic,True,True,1,Rimskaya,Lyublinsko-Dmitrovskaya,165,14.22,38900,718
R018541,2022-11-02,Novogireyevo,VAO,55.73958,37.82397,46.4,1,2,9,2010,modern_panel,cosmetic,True,True,1,Rimskaya,Lyublinsko-Dmitrovskaya,103,12.81,34000,733
R018542,2021-05-30,Krasnopakhorskoye,TAO,55.44324,37.27302,48.5,1,9,9,1974,panel,cosmetic,True,False,1,Sokolniki,Sokolnicheskaya,551,40.87,13200,273
R018543,2022-10-04,Novogireyevo,VAO,55.75217,37.82694,41.3,1,8,22,2010,modern_panel,no_renovation,True,True,1,Semyonovskaya,Arbatsko-Pokrovskaya,75,12.9,24600,596
R018544,2023-11-07,Altufyevsky,SVAO,55.87728,37.60571,44.3,1,6,17,2015,modern_panel,cosmetic,True,True,1,Park Kultury,Koltsevaya,203,13.75,29800,673
R018545,2025-08-29,Ryazanovskoye,NAO,55.47642,37.48003,53.9,1,8,22,1971,brick,cosmetic,False,False,1,Ugreshskaya,MCC,337,32.1,27700,514
R018546,2022-03-29,Kievsky,TAO,55.39227,36.75795,64.3,2,9,12,2017,monolith,no_renovation,False,False,2,Aleksandrovsky Sad,Filyovskaya,805,67.52,16600,259
R018547,2021-10-25,Arbat,CAO,55.75238,37.59996,49.0,1,5,5,2005,brick,cosmetic,False,False,1,Ploshchad Ilyicha,Kalininskaya,64,1.31,69400,1416
R018548,2025-08-14,Otradnoye,SVAO,55.8677,37.61731,73.6,3,8,9,2009,modern_panel,cosmetic,True,True,1,Aleksandrovsky Sad,Filyovskaya,150,12.66,57900,787
R018549,2025-06-16,Yuzhnoye Tushino,SZAO,55.83576,37.45495,81.4,3,8,17,2009,brick,cosmetic,True,True,0,Slavyansky Bulvar,Arbatsko-Pokrovskaya,151,13.8,65400,804
R018550,2023-03-04,Akademichesky,YuZAO,55.69344,37.56397,50.1,1,12,12,1968,panel,cosmetic,True,True,2,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,50,7.61,45300,904
R018551,2021-02-08,Filimonkovskoye,NAO,55.56295,37.43567,55.9,2,5,9,1964,khrushchev,euro,True,True,1,Prospekt Vernadskogo,Sokolnicheskaya,179,24.2,22200,397
R018552,2024-04-20,Prospekt Vernadskogo,ZAO,55.64498,37.48622,90.7,4,3,22,2004,modern_panel,euro,True,False,0,Novye Cheryomushki,Kaluzhsko-Rizhskaya,36,14.76,125400,1383
R018553,2023-08-10,Otradnoye,SVAO,55.85653,37.55975,61.4,2,12,22,1988,panel,cosmetic,False,False,2,Komsomolskaya,Koltsevaya,127,12.03,42700,695
R018554,2023-06-12,Tyoply Stan,YuZAO,55.62232,37.49071,45.6,1,9,17,1973,panel,cosmetic,True,True,1,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,101,16.75,35800,786
R018555,2026-03-11,Chertanovo Yuzhnoye,YuAO,55.58391,37.60326,49.8,2,2,5,1959,brick,cosmetic,False,True,1,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,2,18.93,48300,970
R018556,2023-07-15,Begovoy,SAO,55.79629,37.51485,54.6,2,2,22,2005,modern_panel,euro,True,True,1,Polezhaevskaya,Tagansko-Krasnopresnenskaya,30,8.13,70500,1291
R018557,2024-07-25,Novokosino,VAO,55.7571,37.86346,43.1,1,6,9,1993,panel,cosmetic,True,False,1,Novokuznetskaya,Zamoskvoretskaya,182,15.19,30400,705
R018558,2024-09-13,Sokol,SAO,55.81933,37.51311,45.2,1,7,12,1952,stalin,no_renovation,False,False,1,Voykovskaya,Zamoskvoretskaya,22,9.91,51600,1141
R018559,2024-03-11,Dorogomilovo,ZAO,55.72895,37.55026,59.1,2,3,9,1968,khrushchev,euro,True,False,1,Smolenskaya (F),Filyovskaya,24,5.21,98300,1663
R018560,2024-09-15,Vnukovskoye,NAO,55.64361,37.32267,47.5,1,4,9,1962,khrushchev,euro,True,True,1,Novoslobodskaya,Koltsevaya,278,22.35,27800,585
R018561,2023-11-05,Golyanovo,VAO,55.82199,37.80181,49.9,1,14,17,1966,brick,euro,False,False,1,Ulitsa Podbelskogo,Sokolnicheskaya,52,13.62,37000,742
R018562,2021-05-06,Moskovsky,NAO,55.61136,37.34237,41.8,1,1,9,1962,brick,euro,True,True,1,Belorusskaya,Koltsevaya,292,23.58,27200,651
R018563,2025-02-01,Maryina Roshcha,SVAO,55.81331,37.63566,54.3,1,4,5,1959,khrushchev,designer,False,False,2,Sportivnaya,Sokolnicheskaya,102,6.67,52600,968
R018564,2024-04-29,Chertanovo Severnoye,YuAO,55.65551,37.63444,45.1,1,3,9,2002,monolith,euro,True,False,1,Kuznetsky Most,Tagansko-Krasnopresnenskaya,150,10.97,46500,1031
R018565,2021-12-13,Zapadnoye Degunino,SAO,55.84654,37.50385,59.3,2,1,5,2018,monolith,euro,False,True,1,Sukharevskaya,Kaluzhsko-Rizhskaya,147,12.63,44200,745
R018566,2022-03-12,Novogireyevo,VAO,55.72823,37.81177,67.1,2,12,17,2017,modern_panel,euro,True,False,1,Perovo,Kalininskaya,10,12.29,64500,962
R018567,2024-05-11,Bibirevo,SVAO,55.87779,37.61625,52.5,1,1,5,1971,khrushchev,euro,True,False,1,Sokolniki,Sokolnicheskaya,145,13.78,41100,783
R018568,2026-04-04,Dorogomilovo,ZAO,55.74327,37.56354,45.5,1,11,17,2006,monolith,cosmetic,True,False,0,Park Pobedy,Arbatsko-Pokrovskaya,33,3.77,83100,1827
R018569,2024-04-14,Voronovskoye,TAO,55.29257,37.20214,81.5,4,1,5,1985,brick,cosmetic,True,True,2,Mendeleevskaya,Serpukhovsko-Timiryazevskaya,715,57.67,30100,370
R018570,2023-08-03,Novogireyevo,VAO,55.74407,37.81545,55.3,2,4,5,2020,modern_panel,euro,True,False,2,Perovo,Kalininskaya,12,12.23,63100,1142
R018571,2022-11-18,Kotlovka,YuZAO,55.65171,37.61287,49.0,1,7,22,2005,brick,cosmetic,True,False,1,Kakhovskaya,Bolshaya Koltsevaya,25,11.37,52700,1075
R018572,2023-04-01,Novogireyevo,VAO,55.7687,37.82282,66.5,2,10,12,2014,monolith,designer,False,False,1,Novogireyevo,Kalininskaya,15,12.75,82200,1237
R018573,2022-03-02,Severnoye Izmaylovo,VAO,55.81739,37.78977,45.5,1,7,9,1979,panel,euro,True,True,1,Shchyolkovskaya,Arbatsko-Pokrovskaya,5,12.71,52500,1155
R018574,2024-07-24,Ramenki,ZAO,55.70807,37.46301,51.0,2,3,9,2001,monolith,no_renovation,True,False,1,Universitet,Sokolnicheskaya,28,11.12,72900,1430
R018575,2021-05-04,Voykovsky,SAO,55.82937,37.51354,63.7,3,5,12,1985,panel,cosmetic,False,False,0,Voykovskaya,Zamoskvoretskaya,7,10.74,53500,839
R018576,2025-10-07,Moskvorechye-Saburovo,YuAO,55.67116,37.64449,55.9,1,7,9,1975,brick,euro,True,False,1,Delovoy Tsentr,MCC,173,9.32,55500,994
R018577,2023-05-31,Zelenograd,ZelAO,55.96855,37.2041,46.0,1,22,22,1962,khrushchev,cosmetic,True,True,1,Polyanka,Serpukhovsko-Timiryazevskaya,462,35.3,18100,394
R018578,2025-07-24,Severnoye Butovo,YuZAO,55.57207,37.55295,70.4,3,11,22,2002,brick,euro,True,True,1,Kakhovskaya,Bolshaya Koltsevaya,96,20.66,59300,843
R018579,2024-07-02,Orekhovo-Borisovo Yuzhnoye,YuAO,55.6014,37.70917,63.7,3,6,12,1988,panel,designer,True,False,1,Polezhaevskaya,Tagansko-Krasnopresnenskaya,267,17.84,50000,785
R018580,2023-12-16,Gagarinsky,YuZAO,55.7081,37.57328,57.7,3,18,22,2001,brick,euro,False,False,1,Vystavochnaya,Filyovskaya,69,5.9,82700,1433
R018581,2025-02-11,Metrogorodok,VAO,55.81021,37.75555,62.0,2,9,9,1982,panel,cosmetic,True,False,1,Novogireyevo,Kalininskaya,110,10.5,46200,745
R018582,2023-11-22,Severnoye Tushino,SZAO,55.86088,37.45926,58.2,1,3,9,1975,panel,cosmetic,True,False,0,Yugo-Zapadnaya,Sokolnicheskaya,261,15.6,50900,875
R018583,2021-05-22,Khamovniki,CAO,55.70323,37.58432,77.1,3,4,22,1977,panel,euro,False,True,1,Frunzenskaya,Sokolnicheskaya,10,6.08,170300,2209
R018584,2021-05-16,Aeroport,SAO,55.80562,37.552,47.8,1,2,9,1956,brick,euro,True,True,1,Aleksandrovsky Sad,Filyovskaya,91,7.18,39100,818
R018585,2024-11-06,Nagatino-Sadovniki,YuAO,55.6888,37.6507,44.3,1,4,12,2010,modern_panel,cosmetic,True,False,1,Serpukhovskaya,Serpukhovsko-Timiryazevskaya,64,7.48,40100,905
R018586,2022-09-11,Donskoy,YuAO,55.70625,37.61856,48.6,1,5,5,2003,modern_panel,designer,True,False,1,Tsvetnoy Bulvar,Serpukhovsko-Timiryazevskaya,87,5.3,60100,1237
R018587,2022-06-22,Veshnyaki,VAO,55.72408,37.81328,40.2,1,3,5,1975,panel,cosmetic,True,False,1,Leninsky Prospekt,Kaluzhsko-Rizhskaya,184,12.5,23300,579
R018588,2022-05-28,Ochakovo-Matveyevskoye,ZAO,55.67889,37.44614,53.9,2,16,17,1994,panel,cosmetic,False,False,0,Universitet,Sokolnicheskaya,54,13.76,33000,612
R018589,2022-09-13,Severnoye Izmaylovo,VAO,55.7966,37.80703,77.0,3,4,17,1986,brick,euro,True,False,1,Oktyabrskaya,Koltsevaya,185,12.58,71100,924
R018590,2023-09-06,Pervomayskoye,TAO,55.46832,37.06005,37.4,1,15,17,1979,panel,cosmetic,False,True,1,Filyovsky Park,Filyovskaya,502,47.42,10300,276
R018591,2023-01-13,Rostokino,SVAO,55.84987,37.66374,55.7,2,22,22,2012,monolith,euro,False,False,0,Novoslobodskaya,Koltsevaya,92,11.0,48700,874
R018592,2025-10-19,Losinoostrovsky,SVAO,55.86931,37.70225,46.4,1,6,9,2006,modern_panel,euro,True,True,1,Sviblovo,Kaluzhsko-Rizhskaya,46,13.81,36000,776
R018593,2025-09-03,Gagarinsky,YuZAO,55.70099,37.56229,41.3,1,9,9,1991,panel,cosmetic,True,False,1,Smolenskaya (AP),Arbatsko-Pokrovskaya,62,6.93,46800,1134
R018594,2025-05-05,Brateyevo,YuAO,55.64572,37.74118,59.3,2,3,9,1985,panel,euro,True,False,1,Tverskaya,Zamoskvoretskaya,197,14.2,47100,794
R018595,2023-11-30,Bogorodskoye,VAO,55.79756,37.65796,42.2,1,1,9,2007,modern_panel,cosmetic,True,True,1,Novokuznetskaya,Zamoskvoretskaya,124,5.38,30800,730
R018596,2023-03-14,Zyablikovo,YuAO,55.61336,37.73857,43.2,1,1,5,2022,monolith,cosmetic,True,False,1,Kozhukhovskaya,Lyublinsko-Dmitrovskaya,131,17.28,36500,844
R018597,2025-08-13,Mitino,SZAO,55.84621,37.36877,46.7,1,3,9,1958,khrushchev,cosmetic,True,True,1,Pyatnitskoye Shosse,Arbatsko-Pokrovskaya,11,18.8,43600,933
R018598,2024-04-23,Voykovsky,SAO,55.83282,37.50901,39.0,1,9,12,2006,modern_panel,euro,True,False,2,Preobrazhenskaya Ploshchad,Sokolnicheskaya,166,11.22,40600,1042
R018599,2022-04-28,Severnoye Izmaylovo,VAO,55.80771,37.81343,43.7,1,5,5,1942,stalin,cosmetic,True,False,1,Tulskaya,Serpukhovsko-Timiryazevskaya,193,13.45,35000,802
R018600,2025-11-09,Dmitrovsky,SAO,55.87596,37.53322,78.9,4,9,9,2024,modern_panel,cosmetic,True,False,1,Rechnoy Vokzal,Zamoskvoretskaya,63,14.63,56300,714
R018601,2021-08-17,Yuzhnoye Tushino,SZAO,55.82346,37.46915,74.2,3,2,9,2016,modern_panel,cosmetic,False,False,1,Smolenskaya (F),Filyovskaya,164,12.24,52700,710
R018602,2024-12-18,Tyoply Stan,YuZAO,55.61316,37.45484,40.3,1,1,12,1961,brick,cosmetic,True,False,1,Troparyovo,Sokolnicheskaya,46,18.79,37500,930
R018603,2025-02-05,Khoroshyovsky,SAO,55.77995,37.47992,53.6,1,3,5,1965,panel,cosmetic,False,True,1,Dinamo,Zamoskvoretskaya,25,9.28,46800,874
R018604,2022-08-06,Lianozovo,SVAO,55.8833,37.60597,57.7,2,6,9,1981,panel,cosmetic,True,False,1,Tsvetnoy Bulvar,Serpukhovsko-Timiryazevskaya,176,14.42,37700,654
R018605,2024-03-14,Yuzhnoye Tushino,SZAO,55.82397,37.45237,74.2,3,15,17,1977,brick,cosmetic,True,False,2,Sokol,Zamoskvoretskaya,78,13.1,69000,930
R018606,2025-01-19,Tsaritsyno,YuAO,55.60544,37.69329,46.4,1,4,17,2020,modern_panel,designer,False,False,1,Ploshchad Ilyicha,Kalininskaya,170,17.12,45600,982
R018607,2023-01-06,Strogino,SZAO,55.80018,37.41773,47.8,1,7,12,2001,modern_panel,cosmetic,False,False,1,Strogino,Arbatsko-Pokrovskaya,6,13.7,61600,1290
R018608,2025-03-24,Novo-Peredelkino,ZAO,55.66332,37.34642,74.7,3,13,17,1968,panel,cosmetic,True,True,1,Filyovsky Park,Filyovskaya,163,19.92,51000,682
R018609,2025-03-28,Kokoshkino,NAO,55.6634,37.19933,47.1,1,10,17,2000,monolith,cosmetic,True,True,1,Proletarskaya,Tagansko-Krasnopresnenskaya,367,28.26,26900,570
R018610,2023-08-19,Cheryomushki,YuZAO,55.66227,37.55174,46.7,1,1,5,2023,modern_panel,euro,False,False,1,Novye Cheryomushki,Kaluzhsko-Rizhskaya,3,11.07,78700,1685
R018611,2021-07-15,Alekseevsky,SVAO,55.79491,37.65234,70.4,3,3,17,1962,khrushchev,cosmetic,False,False,1,Trubnaya,Lyublinsko-Dmitrovskaya,60,4.97,47800,679
R018612,2024-05-27,Golovinsky,SAO,55.83949,37.50646,60.1,2,1,9,1975,brick,cosmetic,True,True,0,Voykovskaya,Zamoskvoretskaya,36,11.9,47700,794
R018613,2023-09-20,Tverskoy,CAO,55.75746,37.59001,60.4,3,9,9,2009,modern_panel,euro,False,False,1,Novoslobodskaya,Koltsevaya,16,1.97,182600,3023
R018614,2026-03-30,Levoberezhny,SAO,55.88735,37.48984,53.9,1,4,5,1983,panel,euro,True,False,1,Sukharevskaya,Kaluzhsko-Rizhskaya,173,16.94,45100,837
R018615,2022-09-28,Rostokino,SVAO,55.81785,37.68167,58.8,2,7,12,2002,modern_panel,euro,False,False,0,Begovaya,Tagansko-Krasnopresnenskaya,121,8.07,50300,855
R018616,2022-06-06,Rogovskoye,TAO,55.29729,37.02842,65.9,3,8,9,1959,brick,designer,True,False,2,Taganskaya,Koltsevaya,792,62.99,23400,355
R018617,2022-06-26,Mosrentgen,NAO,55.65147,37.48015,44.1,1,4,17,1958,stalin,euro,False,True,1,Yuzhnaya,Serpukhovsko-Timiryazevskaya,85,14.4,29300,664
R018618,2023-12-18,Tverskoy,CAO,55.76498,37.61289,64.3,2,5,9,1993,panel,cosmetic,True,False,1,Chekhovskaya,Serpukhovsko-Timiryazevskaya,8,1.33,188400,2930
R018619,2025-06-02,Brateyevo,YuAO,55.63759,37.76937,54.7,1,5,9,2004,brick,designer,True,True,1,Chkalovskaya,Lyublinsko-Dmitrovskaya,168,15.94,51300,938
R018620,2025-03-12,Konkovo,YuZAO,55.61841,37.52688,73.4,3,17,17,2006,monolith,cosmetic,False,False,1,Studencheskaya,Filyovskaya,142,16.17,76300,1039
R018621,2021-05-29,Pokrovskoye-Streshnevo,SZAO,55.82066,37.45476,41.8,1,2,5,2002,monolith,no_renovation,True,False,1,Molodyozhnaya,Arbatsko-Pokrovskaya,114,12.76,31400,751
R018622,2024-05-01,Severnoye Butovo,YuZAO,55.56659,37.61462,53.6,2,19,22,1977,panel,cosmetic,True,True,1,Sukharevskaya,Kaluzhsko-Rizhskaya,258,20.83,43100,804
R018623,2026-02-04,Vostochny,VAO,55.82844,37.84533,52.4,2,6,9,1971,panel,cosmetic,False,False,2,Pervomayskaya,Arbatsko-Pokrovskaya,59,16.3,24400,465
R018624,2025-06-15,Khamovniki,CAO,55.73335,37.57621,51.4,2,2,5,1968,brick,cosmetic,False,False,1,Polyanka,Serpukhovsko-Timiryazevskaya,31,3.61,111300,2165
R018625,2022-12-28,Lianozovo,SVAO,55.88957,37.55067,89.2,4,22,22,1999,brick,cosmetic,True,True,1,Ploshchad Revolyutsii,Arbatsko-Pokrovskaya,201,15.71,64400,722
R018626,2025-06-27,Altufyevsky,SVAO,55.88893,37.6019,62.5,2,2,9,2020,monolith,euro,True,True,1,Kitay-Gorod,Kaluzhsko-Rizhskaya,180,15.06,58700,938
R018627,2021-02-10,Ivanovskoye,VAO,55.74715,37.81706,69.4,3,4,9,1946,stalin,euro,False,False,1,Sokolniki,Sokolnicheskaya,110,12.31,59000,851
R018628,2021-10-13,Pokrovskoye-Streshnevo,SZAO,55.82089,37.44658,53.0,1,17,22,2002,monolith,cosmetic,True,False,1,Rimskaya,Lyublinsko-Dmitrovskaya,183,13.2,43200,815
R018629,2023-09-24,Ramenki,ZAO,55.71142,37.50486,62.7,2,3,5,1973,panel,euro,True,False,0,Tverskaya,Zamoskvoretskaya,113,8.66,90900,1450
R018630,2023-09-01,Kurkino,SZAO,55.8852,37.39417,44.3,1,3,9,2016,modern_panel,euro,False,False,1,Oktyabrskaya,Koltsevaya,269,20.34,44800,1011
R018631,2024-05-18,Pervomayskoye,TAO,55.45337,37.06752,53.7,2,9,17,1985,brick,designer,False,True,1,Shchukinskaya,Tagansko-Krasnopresnenskaya,552,48.21,21300,396
R018632,2023-04-02,Ryazanovskoye,NAO,55.47045,37.4915,67.7,2,21,22,2010,brick,cosmetic,True,False,0,Rechnoy Vokzal,Zamoskvoretskaya,503,32.55,30700,454
R018633,2026-01-19,Bibirevo,SVAO,55.89195,37.59374,56.0,2,4,5,2007,monolith,designer,True,True,1,VDNKh,Kaluzhsko-Rizhskaya,93,15.44,60000,1071
R018634,2025-10-17,Brateyevo,YuAO,55.63457,37.78538,49.8,1,8,9,1994,panel,designer,False,True,2,Kuznetsky Most,Tagansko-Krasnopresnenskaya,189,16.81,40600,816
R018635,2025-03-18,Chertanovo Yuzhnoye,YuAO,55.59401,37.57728,42.7,1,19,22,2023,monolith,cosmetic,True,False,1,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,5,17.99,43600,1020
R018636,2024-07-21,Chertanovo Yuzhnoye,YuAO,55.58508,37.6266,62.2,3,1,22,1968,brick,cosmetic,True,True,2,Ulitsa Akademika Yangelya,Serpukhovsko-Timiryazevskaya,2,18.78,82000,1318
R018637,2024-05-24,Khoroshyovo-Mnyovniki,SZAO,55.77503,37.4741,55.0,1,8,9,1968,brick,cosmetic,True,False,1,Ulitsa 1905 Goda,Tagansko-Krasnopresnenskaya,75,9.47,68700,1249
R018638,2022-01-21,Shchapovskoye,TAO,55.35899,37.52127,54.1,2,5,5,2020,monolith,cosmetic,True,False,1,Sevastopolskaya,Serpukhovsko-Timiryazevskaya,379,44.36,18400,340
R018639,2025-09-06,Meshchansky,CAO,55.77473,37.64044,74.0,3,9,9,2005,modern_panel,euro,True,False,1,Sukharevskaya,Kaluzhsko-Rizhskaya,12,2.62,174000,2351
R018640,2021-01-16,Golyanovo,VAO,55.82238,37.80483,43.2,1,8,9,1969,khrushchev,designer,False,False,1,Elektrozavodskaya,Arbatsko-Pokrovskaya,85,13.8,22200,513
R018641,2025-10-04,Nagatinsky Zaton,YuAO,55.67264,37.72959,80.3,3,1,5,1972,panel,cosmetic,True,True,0,Tekstilshchiki,Tagansko-Krasnopresnenskaya,46,11.32,71500,890
R018642,2025-07-16,Rostokino,SVAO,55.8407,37.66209,61.9,2,2,22,2023,modern_panel,cosmetic,True,False,1,Oktyabrskaya,Koltsevaya,152,9.99,48200,779
R018643,2022-05-26,Aeroport,SAO,55.80936,37.49784,36.6,1,8,22,1971,brick,no_renovation,True,True,1,Sokol,Zamoskvoretskaya,17,9.86,36000,982
R018644,2024-06-03,Altufyevsky,SVAO,55.88148,37.5858,48.2,1,1,22,2005,monolith,euro,True,True,1,VDNKh,Kaluzhsko-Rizhskaya,96,14.35,42700,885
R018645,2025-03-28,Prospekt Vernadskogo,ZAO,55.66608,37.49416,43.0,1,18,22,1947,stalin,no_renovation,False,False,1,Prospekt Vernadskogo,Sokolnicheskaya,12,12.58,66700,1551
R018646,2024-09-27,Biryulyovo Vostochnoye,YuAO,55.56895,37.67599,51.0,1,4,9,2008,monolith,designer,True,False,2,Novokuznetskaya,Zamoskvoretskaya,218,20.85,58300,1144
R018647,2024-05-05,Dmitrovsky,SAO,55.88379,37.5333,49.8,2,14,17,1963,khrushchev,cosmetic,False,False,2,Smolenskaya (AP),Arbatsko-Pokrovskaya,180,15.44,27000,542
R018648,2023-02-28,Presnensky,CAO,55.74415,37.58113,66.7,3,5,12,2002,modern_panel,cosmetic,True,False,1,Krasnopresnenskaya,Koltsevaya,2,2.71,177900,2668
R018649,2024-01-09,Krasnopakhorskoye,TAO,55.44059,37.28767,52.6,2,3,9,1990,panel,designer,True,False,2,Pushkinskaya,Tagansko-Krasnopresnenskaya,493,40.64,20600,392
R018650,2024-05-11,Brateyevo,YuAO,55.6372,37.74654,42.1,1,6,9,2007,monolith,cosmetic,True,False,1,Pechatniki,Lyublinsko-Dmitrovskaya,67,15.18,33700,801
R018651,2022-04-03,Novofyodorovskoye,TAO,55.35408,36.94268,84.7,4,2,9,2012,monolith,no_renovation,True,True,1,Studencheskaya,Filyovskaya,711,61.61,19000,225
R018652,2026-03-06,Ostankinsky,SVAO,55.83278,37.66159,54.9,2,3,17,1979,panel,euro,True,False,1,VDNKh,Kaluzhsko-Rizhskaya,14,9.13,73900,1346
R018653,2024-07-10,Maryina Roshcha,SVAO,55.79318,37.57999,45.1,1,6,9,1959,khrushchev,euro,False,False,1,Dostoevskaya,Lyublinsko-Dmitrovskaya,21,5.06,47600,1055
R018654,2022-06-27,Voskresenskoye,NAO,55.57182,37.44511,54.5,2,9,9,2005,monolith,euro,True,False,1,Trubnaya,Lyublinsko-Dmitrovskaya,305,23.05,32400,594
R018655,2021-05-30,Vostochnoye Izmaylovo,VAO,55.79207,37.819,46.2,1,9,9,1960,brick,cosmetic,False,False,1,Shchyolkovskaya,Arbatsko-Pokrovskaya,28,13.1,32300,700
R018656,2024-08-26,Rogovskoye,TAO,55.28504,37.03824,60.9,1,20,22,1952,brick,designer,True,False,1,Shchyolkovskaya,Arbatsko-Pokrovskaya,926,63.74,26400,433
R018657,2026-03-12,Yuzhnoye Medvedkovo,SVAO,55.90737,37.63184,40.3,1,11,12,1957,stalin,cosmetic,True,True,1,Sviblovo,Kaluzhsko-Rizhskaya,35,17.08,31000,769
